indice;id;protocoloRN;siglaTribunal;grau;grau_valido;classeProcessual;classeProcessual_valida;numero;numero_valido;faseProcessual;segmentoJustica;assuntos;assuntos_count;assuntos_validos;assuntos_invalidos;assuntos_invalidos_count;dataAjuizamento;dataAjuizamento_parsed;dataAjuizamento_valida;millisInsercao;millisInsercao_parsed;orgaoJulgador_codigoOrgao;orgaoJulgador_valido;codigoLocalidade;codigoLocalidade_valido;nivelSigilo;procEl;procEl_valido;dscSistema;dscSistema_valido;polo_at_count;polo_at_fisica_count;polo_at_fisica_documento_count;polo_at_fisica_documento_valido_count;polo_at_fisica_sem_nome_count;polo_at_fisica_sem_sexo_count;polo_at_fisica_sem_dataNascimento_count;polo_at_fisica_sexo_array;polo_at_juridica_count;polo_at_juridica_documento_count;polo_at_juridica_documento_valido_count;polo_at_autoridade_count;polo_at_orgaorepresentacao_count;polo_pa_count;polo_pa_fisica_count;polo_pa_fisica_documento_count;polo_pa_fisica_documento_valido_count;polo_pa_fisica_sem_nome_count;polo_pa_fisica_sem_sexo_count;polo_pa_fisica_sem_dataNascimento_count;polo_pa_fisica_sexo_array;polo_pa_juridica_count;polo_pa_juridica_documento_count;polo_pa_juridica_documento_valido_count;polo_pa_autoridade_count;polo_pa_orgaorepresentacao_count;polo_vi_count;polo_vi_fisica_count;polo_vi_juridica_count;polo_vi_autoridade_count;polo_vi_orgaorepresentacao_count;mov_count;mov_count_invalido;mov_array_invalido;mov_exige_complemento_count;mov_exige_complemento_sem_complemento;mov_exige_complemento_count_invalido;mov_exige_complemento_array_invalido;mov_dataHora_count_invalido;mov_magistradoProlator_count;mov_magistradoProlator_count_invalido;mov_ultimo_nivel_count_invalido;mov_ultimo_nivel_array_invalido;mov_1st_recebimento_cod;mov_1st_recebimento_descricao;mov_1st_recebimento_complemento;mov_1st_recebimento_dataHora;mov_1st_recebimento_ano;mov_1st_denuncia_queixa_cod;mov_1st_denuncia_queixa_dataHora;mov_1st_denuncia_queixa_ano;mov_1st_julgamento_cod;mov_1st_julgamento_descricao;mov_1st_julgamento_dataHora;mov_1st_julgamento_ano;mov_1st_tree_385_cod;mov_1st_tree_385_descricao;mov_1st_tree_385_dataHora;mov_1st_tree_385_ano;mov_1st_baixa_cod;mov_1st_baixa_descricao;mov_1st_baixa_dataHora;mov_1st_baixa_complemento;mov_1st_baixa_ano;mov_last_baixa_cod;mov_last_baixa_descricao;mov_last_baixa_dataHora;mov_last_baixa_complemento;mov_last_baixa_ano;mov_1st_execucao_iniciada_cod;mov_1st_execucao_iniciada_descricao;mov_1st_execucao_iniciada_dataHora;mov_1st_execucao_iniciada_complemento;mov_1st_execucao_iniciada_classe_anterior;mov_1st_execucao_iniciada_classe_nova;mov_1st_homolog_revog_cod;mov_1st_homolog_revog_descricao;mov_1st_homolog_revog_dataHora;mov_1st_homolog_revog_ano;mov_1st_conc_deneg_cod;mov_1st_conc_deneg_descricao;mov_1st_conc_deneg_dataHora;mov_1st_conc_deneg_ano;mov_1st_decreta_falencia_cod;mov_1st_decreta_falencia_descricao;mov_1st_decreta_falencia_dataHora;mov_1st_decreta_falencia_ano;mov_last_sobrestamento_cod;mov_last_sobrestamento_descricao;mov_last_sobrestamento_dataHora;mov_last_sobrestamento_ano;mov_last_dessobrestamento_cod;mov_last_dessobrestamento_descricao;mov_last_dessobrestamento_dataHora;mov_last_dessobrestamento_ano;mov_last_mov_cod;mov_last_mov_descricao;mov_last_mov_dataHora;mov_last_mov_ano;mov_Sent_count;mov_Sent_count_2018;mov_Sent_count_2019;mov_Sent_count_2020;mov_Sent_count_2021;mov_Sent_count_2022;mov_Sent_array_data;mov_Sent_homolog_count;mov_Sent_homolog_count_2018;mov_Sent_homolog_count_2019;mov_Sent_homolog_count_2020;mov_Sent_homolog_count_2021;mov_Sent_homolog_count_2022;mov_SentC_count;mov_SentC_count_2018;mov_SentC_count_2019;mov_SentC_count_2020;mov_SentC_count_2021;mov_SentC_count_2022;mov_SentC_array_data;mov_Liminar_count;mov_Liminar_count_2018;mov_Liminar_count_2019;mov_Liminar_count_2020;mov_Liminar_count_2021;mov_Liminar_count_2022;mov_Audiencia_count;mov_Audiencia_count_invalida;mov_AudConc_count;mov_AudConc_count_2018;mov_AudConc_count_2019;mov_AudConc_count_2020;mov_AudConc_count_2021;mov_AudConc_count_2022;mov_AudConc_array_data;mov_last_51_cod;mov_last_51_descricao;mov_last_51_dataHora;mov_last_julgamento_cod;mov_last_julgamento_descricao;mov_last_julgamento_dataHora;mov_1st_sessao_juri_cod;mov_1st_sessao_juri_descricao;mov_1st_sessao_juri_dataHora;mov_1st_sessao_juri_complemento;mov_1st_condenacao_procedente_cod;mov_1st_condenacao_procedente_descricao;mov_1st_condenacao_procedente_dataHora;mov_distribuicao_cancelada_flag;mov_remessa_count;mov_remessa_count_invalida;mov_mudanca_classe_count;mov_mudanca_classe_count_invalida;mov_mudanca_classe_codigos;mov_mudanca_classe_datas;mov_mudanca_classe_anteriores;mov_mudanca_classe_novas;mov_mudanca_classe_complementos;mov_suspencao_count;mov_suspencao_count_invalida;mov_suspencao_complementos;mov_medida_protetiva_count;mov_medida_protetiva_count_invalida;mov_medida_protetiva_complementos;mov_procedimento_restaurativo_count;mov_procedimento_restaurativo_count_invalido;mov_procedimento_restaurativo_complementos;mov_last_reativacao_cod;mov_last_reativacao_descricao;mov_last_reativacao_dataHora;classesProcessuais
processos-tjrr;TJRR_12541_G1_2763_08136085420218230010;TJRR26115202110151634328986281;TJRR;G1;True;12541;True;08136085420218230010;True;1;Justiça Estadual;7664;1;True;"";0;20210526234053;20210526234053;True;1634505685772;20211017182125;2763;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;1;0;0;0;0;1;M;0;0;0;0;0;0;0;0;0;0;23;0;"";13;0;0;"";0;2;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20210526234053;2021;"";"";"";463.0;"";20210616130848;2021;"";"";"";"";123.0;"";20210608093822;18:motivo_da_remessa:194;2021.0;246.0;"";20210617174348;"";2021.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20210617174348;2021;1;0;0;0;1;0;['20210616130848'];0;0;0;0;0;0;1;0;0;0;1;0;['20210616130848'];0;0;0;0;0;0;2;0;1;0;0;0;1;0;['20210615104159'];51.0;"";20210615163120;463.0;"";20210616130848;"";"";"";"";"";"";"";False;3;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[12541]
processos-tjrr;TJRR_355_G1_13674_08136212420198230010;TJRR32869202110151634321965166;TJRR;G1;True;355;True;08136212420198230010;True;1;Justiça Estadual;3402, 10949;2;True;"";0;20190506094931;20190506094931;True;1634503872087;20211017175112;13674;True;1400100;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;0;M;0;0;0;0;0;1;1;0;0;0;9;0;"";4;0;0;"";0;0;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20190506094931;2019;"";"";"";"";"";"";"";"";"";"";"";246.0;"";20190509110855;"";2019.0;246.0;"";20190509110855;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20190509110855;2019;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];"";"";"";"";"";"";"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[355]
processos-tjrr;TJRR_7_G1_2766_08136521020208230010;TJRR64517202108021627871800889;TJRR;G1;True;7;True;08136521020208230010;True;1;Justiça Estadual;7769, 7773;2;True;"";0;20200527173631;20200527173631;True;1627871801513;20210801233641;2766;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;72;0;"";34;0;0;"";0;4;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20200527173631;2020;"";"";"";221.0;"";20201008084355;2020;221.0;"";20201008084355;2020;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";132;"";20210226091035;2021;1;0;0;1;0;0;['20201008084355'];0;0;0;0;0;0;1;0;0;1;0;0;['20201008084355'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20200903085643;221.0;"";20201008084355;"";"";"";"";221.0;"";20201008084355;False;2;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[7, 156, 156]
processos-tjrr;TJRR_156_G1_72046_08136521020208230010;TJRR63595202110151634327213206;TJRR;G1;True;156;True;08136521020208230010;True;2;Justiça Estadual;7769, 7773;2;True;"";0;20200527173631;20200527173631;True;1634505167685;20211017181247;72046;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;102;0;"";47;0;0;"";0;6;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20200527173631;2020;"";"";"";221.0;"";20201008084355;2020;221.0;"";20201008084355;2020;"";"";"";"";"";"";"";"";"";"";10966.0;"";20210809170454;Classe Processual alterada de 26:classe_anterior:7 para 27:classe_nova:156;7.0;156.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1051;"";20211009000515;2021;1;0;0;1;0;0;['20201008084355'];0;0;0;0;0;0;1;0;0;1;0;0;['20201008084355'];0;0;0;0;0;0;2;0;1;0;0;1;0;0;['20200728090454'];51.0;"";20210929111415;221.0;"";20201008084355;"";"";"";"";221.0;"";20201008084355;False;3;0;1;0;10966;20210809170454;7;156;Classe Processual alterada de 26:classe_anterior:7 para 27:classe_nova:156;0;0;"";0;0;"";0;0;"";"";"";"";[7, 156, 156]
processos-tjrr;TJRR_22_G1_2765_08136536820158230010;TJRR47095202110151634326815605;TJRR;G1;True;22;True;08136536820158230010;True;1;Justiça Estadual;9597, 10433;2;True;"";0;20150526140512;20150526140512;True;1634505069589;20211017181109;2765;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;49;0;"";25;0;0;"";0;3;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20150526140512;2015;"";"";"";221.0;"";20150814114731;2015;221.0;"";20150814114731;2015;246.0;"";20151113163030;"";2015.0;246.0;"";20160111164324;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20160111164324;2016;2;0;0;0;0;0;['20150814114731', '20151001123945'];1;0;0;0;0;0;2;0;0;0;0;0;['20150814114731', '20151001123945'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20150925172806;466.0;"";20151001123945;"";"";"";"";221.0;"";20150814114731;False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[22]
processos-tjrr;TJRR_22_G1_2768_08137073420158230010;TJRR47095202110151634326815605;TJRR;G1;True;22;True;08137073420158230010;True;1;Justiça Estadual;9597;1;True;"";0;20150526173528;20150526173528;True;1634505075598;20211017181115;2768;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;0;1;0;0;0;0;0;48;0;"";25;0;0;"";0;2;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20150526173528;2015;"";"";"";220.0;"";20151015214200;2015;220.0;"";20151015214200;2015;246.0;"";20160126082752;"";2016.0;246.0;"";20160126082752;"";2016.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20160126082752;2016;1;0;0;0;0;0;['20151015214200'];0;0;0;0;0;0;1;0;0;0;0;0;['20151015214200'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20151013104450;220.0;"";20151015214200;"";"";"";"";220.0;"";20151015214200;False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[22]
processos-tjrr;TJRR_181_G1_2766_08137108620158230010;TJRR47095202110151634326815605;TJRR;G1;True;181;True;08137108620158230010;True;1;Justiça Estadual;9196;1;True;"";0;20150831080343;20150831080343;True;1634505076432;20211017181116;2766;True;1400100;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;1;F;0;0;0;0;0;0;0;0;0;0;54;0;"";29;0;0;"";0;4;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20150526173832;2015;"";"";"";461.0;"";20160304111924;2016;"";"";"";"";246.0;"";20171129144713;"";2017.0;246.0;"";20171129144713;"";2017.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";85;"";20191106121734;2019;1;0;0;0;0;0;['20160304111924'];0;0;0;0;0;0;1;0;0;0;0;0;['20160304111924'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20160411105504;461.0;"";20160304111924;"";"";"";"";"";"";"";False;4;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[181]
processos-tjrr;TJRR_11875_G1_79384_08137170520208230010;TJRR68282202110151634321269921;TJRR;G1;True;11875;True;08137170520208230010;True;1;Justiça Estadual;7703, 7761;2;True;"";0;20200528095233;20200528095233;True;1634504161837;20211017175601;79384;True;1400100;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;10;0;"";7;0;0;"";0;0;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:1'];20200528095233;2020;"";"";"";"";"";"";"";"";"";"";"";246.0;"";20200618235339;"";2020.0;246.0;"";20200618235339;"";2020.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20200618235339;2020;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];"";"";"";"";"";"";"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[11875]
processos-tjrr;TJRR_386_G1_18099_08138759420198230010;TJRR23929202110151634320966600;TJRR;G1;True;386;True;08138759420198230010;True;2;Justiça Estadual;10630, 3618;2;True;"";0;20190507123441;20190507123441;True;1634503586786;20211017174626;18099;True;1400100;True;0;1;True;2;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;1;0;0;65;0;"";28;0;0;"";0;4;0;0;"";981.0;"";['NÏ¿½MERO DO PROCESSO ORIGINAL: 08044322220198230010'];20190507123441;2019;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";10966.0;"";20190510135717;Classe Processual alterada de 26:classe_anterior:278 para 27:classe_nova:386;278.0;386.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";132;"";20210222204932;2021;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20210112125956;"";"";"";"";"";"";"";"";"";"";False;8;0;1;0;10966;20190510135717;278;386;Classe Processual alterada de 26:classe_anterior:278 para 27:classe_nova:386;0;0;"";0;0;"";0;0;"";"";"";"";[386]
processos-tjrr;TJRR_99_G1_2769_08138822820158230010;TJRR27447202110151634328946627;TJRR;G1;True;99;True;08138822820158230010;True;1;Justiça Estadual;7664;1;True;"";0;20150528081456;20150528081456;True;1634505439497;20211017181719;2769;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;1;1;1;0;0;1;M;0;0;0;0;0;0;0;0;0;0;30;0;"";16;0;0;"";0;3;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20150528081456;2015;"";"";"";463.0;"";20150813163445;2015;"";"";"";"";246.0;"";20151002101004;"";2015.0;246.0;"";20151002101004;"";2015.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20151002101004;2015;1;0;0;0;0;0;['20150813163445'];0;0;0;0;0;0;1;0;0;0;0;0;['20150813163445'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20150813131231;463.0;"";20150813163445;"";"";"";"";"";"";"";False;2;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[99]
processos-tjrr;TJRR_1420_G1_78908_08138897820198230010;TJRR23929202110151634320966600;TJRR;G1;True;1420;True;08138897820198230010;True;1;Justiça Estadual;11818;1;True;"";0;20190507132231;20190507132231;True;1634503587928;20211017174627;78908;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;1;F;0;0;0;0;0;1;1;0;0;0;0;1;M;0;0;0;0;0;0;0;0;0;0;16;0;"";8;0;0;"";0;2;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20190507132231;2019;"";"";"";461.0;"";20190606112045;2019;"";"";"";"";246.0;"";20190606114827;"";2019.0;246.0;"";20190606114827;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20190606114827;2019;1;0;1;0;0;0;['20190606112045'];0;0;0;0;0;0;1;0;1;0;0;0;['20190606112045'];1;0;1;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20190508083426;461.0;"";20190606112045;"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[1420]
processos-tjrr;TJRR_10943_G1_13674_08139145720208230010;TJRR54883202110151634324559158;TJRR;G1;True;10943;True;08139145720208230010;True;1;Justiça Estadual;5560, 3397, 3402;3;True;"";0;20200529104340;20200529104340;True;1634504578483;20211017180258;13674;True;1400100;True;0;1;True;2;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;1;M;0;0;0;0;0;1;1;0;0;0;56;0;"";31;0;0;"";0;7;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20200529104340;2020;391.0;20210112105237;2021;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";12065;"";20210930202950;2021;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20210803132348;"";"";"";"";"";"";"";"";"";"";False;9;0;1;0;10966;20210115142048;279;10943;Classe Processual alterada de 26:classe_anterior:279 para 27:classe_nova:10943;0;0;"";0;0;"";0;0;"";"";"";"";[10943, 279, 279]
processos-tjrr;TJRR_7_G1_2768_08139408920198230010;TJRR69691202110151634322040977;TJRR;G1;True;7;True;08139408920198230010;True;1;Justiça Estadual;7768;1;True;"";0;20190507164614;20190507164614;True;1634503752385;20211017174912;2768;True;1400100;True;0;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;34;0;"";19;0;0;"";0;2;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:2'];20190507164614;2019;"";"";"";454.0;"";20190910190738;2019;"";"";"";"";246.0;"";20191127130852;"";2019.0;246.0;"";20191127130852;"";2019.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20191127130852;2019;1;0;1;0;0;0;['20190910190738'];0;0;0;0;0;0;1;0;1;0;0;0;['20190910190738'];1;0;1;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20190910084538;454.0;"";20190910190738;"";"";"";"";"";"";"";False;1;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[7]
processos-tjrr;TJRR_7_G1_2787_08139437320218230010;TJRR92833202110151634324492507;TJRR;G1;True;7;True;08139437320218230010;True;1;Justiça Estadual;5802;1;True;"";0;20210531083448;20210531083448;True;1634504881136;20211017180801;2787;True;1400100;True;1;1;True;2;True;1;1;1;1;0;0;0;F;0;0;0;0;0;1;1;1;1;0;0;0;F;0;0;0;0;0;0;0;0;0;0;40;0;"";17;0;0;"";0;4;0;0;"";132.0;"";[];20210531083448;2021;"";"";"";466.0;"";20210920104806;2021;466.0;"";20210920104806;2021;246.0;"";20210923152513;"";2021.0;246.0;"";20210923152513;"";2021.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20210923152513;2021;2;0;0;0;2;0;['20210920104806', '20210921094126'];2;0;0;0;2;0;2;0;0;0;2;0;['20210920104806', '20210921094126'];1;0;0;0;1;0;2;0;0;0;0;0;0;0;[];51.0;"";20210920104328;466.0;"";20210921094126;"";"";"";"";"";"";"";False;3;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[7]
processos-tjrr;TJRR_279_G1_2772_08140009120218230010;TJRR92833202110151634324492507;TJRR;G1;True;279;True;08140009120218230010;True;1;Justiça Estadual;5897;1;True;"";0;20210531122233;20210531122233;True;1634504900391;20211017180820;2772;True;1400100;True;0;1;True;2;True;1;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;21;0;"";12;0;0;"";0;2;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:1'];20210531122233;2021;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";123;"";20210803124754;2021;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20210730074913;"";"";"";"";"";"";"";"";"";"";False;5;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[279]
processos-tjrr;TJRR_279_G1_13674_08140254620178230010;TJRR56892202110151634321100302;TJRR;G1;True;279;True;08140254620178230010;True;1;Justiça Estadual;5560;1;True;"";0;20170529145131;20170529145131;True;1634503630835;20211017174710;13674;True;1400100;True;0;1;True;2;True;0;0;0;0;0;0;0;"";0;0;0;0;0;1;1;0;0;0;0;1;M;0;0;0;0;0;1;1;0;0;0;20;0;"";11;0;0;"";0;0;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:1'];20170529145131;2017;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";11383;"";20180507003122;2018;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];"";"";"";"";"";"";"";"";"";"";"";"";"";False;4;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[279]
processos-tjrr;TJRR_1727_G1_12786_08140597920218230010;TJRR33250202110151634320472381;TJRR;G1;True;1727;True;08140597920218230010;True;1;Justiça Estadual;3633;1;True;"";0;20210531234954;20210531234954;True;1634503778340;20211017174938;12786;True;1400100;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;0;M;0;0;0;0;0;0;0;0;0;0;30;0;"";17;0;0;"";0;4;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:1'];20210531234954;2021;"";"";"";"";"";"";"";"";"";"";"";246.0;"";20210623093139;"";2021.0;246.0;"";20210623093139;"";2021.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20210623093139;2021;0;0;0;0;0;0;[];0;0;0;0;0;0;0;0;0;0;0;0;[];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20210611134342;"";"";"";"";"";"";"";"";"";"";False;5;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[1727]
processos-tjrr;TJRR_300_G1_2772_08141241620178230010;TJRR99647202110151634323978148;TJRR;G1;True;300;True;08141241620178230010;True;1;Justiça Estadual;3608;1;True;"";0;20170530104655;20170530104655;True;1634504472073;20211017180112;2772;True;1400100;True;0;1;True;2;True;1;0;0;0;0;0;0;"";0;0;0;0;1;1;1;1;1;0;0;0;M;0;0;0;0;0;1;0;0;0;1;130;0;"";76;0;0;"";0;6;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:1'];20170530104655;2017;391.0;20170912112232;2017;219.0;"";20171123080347;2017;219.0;"";20171123080347;2017;246.0;"";20210204111235;"";2021.0;246.0;"";20210204111235;"";2021.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20210204111235;2021;1;0;0;0;0;0;['20171123080347'];0;0;0;0;0;0;1;0;0;0;0;0;['20171123080347'];0;0;0;0;0;0;2;0;0;0;0;0;0;0;[];51.0;"";20191025110011;219.0;"";20171123080347;"";"";"";"";219.0;"";20171123080347;False;11;0;1;0;10966;20170919094507;279;300;Classe Processual alterada de 26:classe_anterior:279 para 27:classe_nova:300;0;0;"";0;0;"";0;0;"";"";"";"";[300]
processos-tjrr;TJRR_1268_G1_13674_08141308620188230010;TJRR98321202110151634324711909;TJRR;G1;True;1268;True;08141308620188230010;True;1;Justiça Estadual;5560;1;True;"";0;20180529231621;20180529231621;True;1634505039231;20211017181039;13674;True;1400100;True;1;1;True;2;True;1;1;0;0;0;0;1;F;0;0;0;0;0;1;1;1;1;0;0;0;M;0;0;0;0;0;0;0;0;0;0;40;0;"";21;0;0;"";0;2;0;0;"";26.0;"";['Distribuído por 2:tipo_de_distribuicao_redistribuicao:1'];20180529231621;2018;"";"";"";459.0;"";20180619075106;2018;"";"";"";"";246.0;"";20181002154843;"";2018.0;246.0;"";20181002154843;"";2018.0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";246;"";20181002154843;2018;1;1;0;0;0;0;['20180619075106'];0;0;0;0;0;0;1;1;0;0;0;0;['20180619075106'];0;0;0;0;0;0;0;0;0;0;0;0;0;0;[];51.0;"";20180618092659;459.0;"";20180619075106;"";"";"";"";"";"";"";False;2;0;0;0;"";"";"";"";"";0;0;"";0;0;"";0;0;"";"";"";"";[1268]
